houseName,houseScale,houseArea,houseLayers,houseDirect,community,detailAddress,price
"伟星万科 潮起中江 新房盛大开盘,找我买房有优惠 万科城旁",3室2厅,100㎡,中层（共17层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13600元/㎡
伟星万科联手打造 潮起中江 精装交付 欢迎各位咨询,3室2厅,99㎡,中层（共17层）,南北向,三潭音悦,政务文化中心-赤铸山东路与海晏路交汇处(市政府东北面),13939元/㎡
伟星万科联手打造 潮起中江 精装交付 品质小区 即将开盘,3室2厅,99㎡,中层（共17层）,南北向,三潭音悦,政务文化中心-赤铸山东路与海晏路交汇处(市政府东北面),13939元/㎡
伟星万科潮起中江 精装新房 近地铁 现可享受一手团购折扣优惠,3室2厅,99㎡,中层（共17层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13939元/㎡
伟星万科一中旁 潮起中江 首付30万 享精装住宅无费用,3室2厅,120㎡,中层（共20层）,南北向,三潭音悦,政务文化中心-赤铸山东路与海晏路交汇处(市政府东北面),13750元/㎡
"首付28万,精装交付,单价1万4左右,潮起中江,找我赠优惠卷",3室2厅,99㎡,中层（共17层）,南北向,东方红郡,政务文化中心-中江大道与赤铸山路交汇处,13939元/㎡
伟星万科潮起中江 大三房边户通透户型房产诚心出售随时看房,3室2厅,119㎡,中层（共17层）,南北向,三潭音悦,政务文化中心-赤铸山东路与海晏路交汇处(市政府东北面),13445元/㎡
万科伟星潮起中江 99刚需三房 精装交付 单价一万四,3室2厅,99㎡,中层（共17层）,南北向,三潭音悦,政务文化中心-赤铸山东路与海晏路交汇处(市政府东北面),13636元/㎡
"东方红郡旁 万科伟星潮起中江 精装交付,99平刚需三房",3室2厅,100㎡,中层（共26层）,南北向,伟星天玺,师范附小-镜湖区-师范附小-伟星天玺,13980元/㎡
万科伟星潮起中江 精装交付14000 明年拿房,3室2厅,119㎡,中层（共17层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13865元/㎡
伟星万科 联袂打造 潮起中江 精装交付 新房找我享团购优惠,3室2厅,99㎡,中层（共17层）,南北向,万科城北区,政务文化中心-安徽省芜湖市鸠江区中江大道与涌金路交叉口,13939元/㎡
万科伟星潮起中江精装14000每平99平刚需三房,3室2厅,99㎡,中层（共30层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13939元/㎡
万科伟星潮起中江 精装交付14000 明年拿房新房渠道专享,3室2厅,99㎡,中层（共11层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13939元/㎡
万科伟星强强联手 潮起中江 绝美户型 首付2成房子拿走,3室2厅,99㎡,中层（共17层）,南北向,万科城北区,政务文化中心-安徽省芜湖市鸠江区中江大道与涌金路交叉口,13636元/㎡
"错过再无,城东伟星和万科开发潮起中江11平精装品质洋房,团购",3室2厅,119㎡,中层（共16层）,南向,新华联梦想城,政务文化中心-新华联梦想城,11764元/㎡
伟星万科 联合打造 潮起中江 刚需小户型 三房精装交房,3室2厅,99㎡,中层（共17层）,南北向,新华联梦想城,政务文化中心-新华联梦想城,14141元/㎡
伟星万科联手打造 潮起中江 单价1万4 99平刚需小三房,3室2厅,119㎡,中层（共17层）,南北向,新华联梦想城,政务文化中心-新华联梦想城,13613元/㎡
出售 祥生府小洋房 中间楼层 南北通透 沐浴阳光一整天,4室2厅,120㎡,高层（共9层）,南北向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,12500元/㎡
万达商圈 小高层洋房加推 4房2卫 送7平入户花园 特价房,4室2厅,129㎡,中层（共18层）,南北向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,12248元/㎡
祥生府三室两厅电梯高层 万达商圈 活动价格送购物券家电卡,3室2厅,118㎡,低层（共18层）,南向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,11779元/㎡
祥生府 活动单价11500 买房就送7万 湖景科技住宅,4室2厅,129㎡,中层（共9层）,南北向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,11085元/㎡
祥生府新加推 一梯一户 送入户花园7平 3房2卫 找我,3室2厅,120㎡,中层（共18层）,南北向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,11666元/㎡
祥生府花园洋房带电梯城东商圈万达商圈15万安家补贴,3室2厅,120㎡,中层（共17层）,南北向,祥生府,政务文化中心-北京中路与中江大道交汇处西南侧50米,12250元/㎡
鸠兹西江月徽派别墅 独门独院带车位 找我走团购价不收任何费用,4室2厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,15307元/㎡
"住宅价格买别墅85折优惠,150平别墅210万送院子车位露台",4室3厅,150㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,14000元/㎡
鸠兹古镇西江月 200平 环境优美 将诗情画意融入现代的生活,4室2厅,150㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,17733元/㎡
鸠兹古镇西江月 徽派别墅 风景秀丽 一手新房 销售市场部专享,4室2厅,130.9㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,15202元/㎡
低于300万虚假房价 不做任何欺骗 鸠兹古镇西江月徽派别墅,4室2厅,150㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,20000元/㎡
团购登记中 住景点商业街别墅收店铺租金 马云6月8号亲临视察,5室3厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,20000元/㎡
南北通透送院子235万鸠兹古镇西江月130平采光好,3室2厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,18076元/㎡
鸠兹古镇西江月 南北通透 225万 130平 楼层好 视野无,3室2厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,15384元/㎡
与高度无关 却决定着你的高度 鸠兹古镇西江月 懂你所需,4室2厅,150㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,16466元/㎡
马云亲临鸠兹古镇西江月 4A级景区内徽派别墅 200万起,4室2厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江周边-鸠江区-鸠江周边-鸠兹古镇西江月,15153元/㎡
翡丽世家 政务中心 匠心品质 配套齐全 一手新房市场部专享价,3室2厅,137㎡,低层（共17层）,南北向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),12481元/㎡
"翡丽世家湿地公园,叠墅政务商圈一手新房市场部专享价",4室2厅,142㎡,高层（共1层）,南向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),15000元/㎡
翡丽世家 珍品叠墅 空间 一手新房市场部专享,4室2厅,159㎡,中层（共8层）,南向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),15660元/㎡
翡丽世家 湿地公园 珍品叠墅 政务商圈 一手新房市场部专享价,3室3厅,142.9㎡,高层（共1层）,南北向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),14905元/㎡
翡丽世家 高层 洋房 别墅 价格折上折 3万安补 房价平谷到,3室2厅,137㎡,低层（共11层）,南北向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),12043元/㎡
翡丽世家 城东氧吧 珍品叠墅 一手新房,4室2厅,142㎡,高层（共1层）,南向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),15000元/㎡
新城大都会 花园洋房 品质小区城南腹城 一手新房市场部专享价,3室2厅,100㎡,中层（共16层）,南北向,新城大都会,国际会展中心-仓津路与大工山路交口向南约500米,12200元/㎡
新城大都会 花园洋房 品质小区城南腹城 一手新房市场部专享价,3室2厅,97㎡,低层（共11层）,南北向,新城大都会,国际会展中心-仓津路与大工山路交口向南约500米,11958元/㎡
新城大都会 社区 花园洋房 配套齐全 一房市场部专享价,3室2厅,97.9㎡,低层（共16层）,南北向,新城大都会,国际会展中心-仓津路与大工山路交口向南约500米,11848元/㎡
急推 城南核心 新城大都会 首付25万 随时看房,3室2厅,97㎡,低层（共17层）,南北向,新城大都会,国际会展中心-仓津路与大工山路交口向南约500米,12144元/㎡
"中建500米,网红公寓,轻轨站,复试挑高,配套全",1室1厅,56㎡,中层（共24层）,南向,中建500米,大学城-乌霞山东路和九龙小区交汇处,8035元/㎡
中建领寓公馆城南好地段的公寓.一层变二层.,2室1厅,60㎡,中层（共22层）,南向,中建500米,大学城-乌霞山东路和九龙小区交汇处,6650元/㎡
翡丽世家 高层 洋房 别墅 面积楼层有选 新房价无中间费,3室2厅,117㎡,低层（共18层）,南北向,信达翡丽世家,政务文化中心-阳翰路与鸠江北路交汇处(二十八中北侧),11965元/㎡
"华仑+港湾+精装修+利民路,小,学+二十四中",3室2厅,126.58㎡,低层（共30层）,南北向,华仑港湾,银泰城-区滨江大道与利民路交汇处,17538元/㎡
轻轨旁 精装小两房 只卖毛坯价,2室2厅,60㎡,低层（共23层）,南北向,上林春天里,大学城-九华南路与纬七路交汇处,11333元/㎡
市政府旁 公园里 星悦广场边 单价13400买 万科城精装两房,2室2厅,94㎡,中层（共17层）,南北向,万科城南区,政务文化中心-安徽省芜湖市鸠江区涌金路南,13287元/㎡
弋江嘉园 毛坯两室 南北通透 单价9000 买到就是赚到,2室2厅,63㎡,高层（共6层）,南北向,弋江嘉园,"大学城-弋江嘉园九华南路文昌路,柏庄春暖花开东侧",9047元/㎡
团结二村 多层2楼 中等装修 拎包入住 房东诚心出售,1室1厅,33㎡,低层（共6层）,南向,团结二村,王家巷-芜湖市镜湖区高新技术产业开发区,16363元/㎡
江南春城多层3楼 通透户型采光好 业主诚 售价可谈,2室2厅,76㎡,中层（共7层）,南向,江南春城,"奥林匹克公园-江南春城弋江区南塘湖路,四院附近",9184元/㎡
利民三村 毛坯两室 多层二楼公摊小 看房方便有钥匙,2室1厅,63.86㎡,低层（共6层）,南向,利民三村,"奥林匹克公园-利民三村利民西路226号,弋江区政府斜对面",8612元/㎡
"春暖花开 品质装修,南北通透户型,毛坯单价,无大税",3室2厅,109㎡,高层（共18层）,南北向,柏庄·春暖花开,大学城-柏庄·春暖花开九华南路安徽师范大学南校区对面,13761元/㎡
华仑港湾全新精装三房空调一次未住采光好,3室2厅,126.58㎡,低层（共30层）,南北向,华仑港湾,银泰城-华仑港湾区滨江大道与利民路交汇处,17775元/㎡
无为 万鸿银杏苑 3室2厅,3室2厅,126㎡,高层（共6层）,南北向,万鸿银杏苑,十字街,5555元/㎡
鸠江 澳然天成 3室2厅,3室2厅,117.46㎡,高层（共7层）,南向,澳然天成,神山口-齐落山路,8087元/㎡
镜湖 新都花园 2室2厅,2室2厅,87.33㎡,低层（共11层）,南北向,新都花园,"五一广场-赭山中路,芜湖师范学校对面",10305元/㎡
三山 芜湖碧桂园白鹭湾 3室2厅,3室2厅,96.16㎡,高层（共32层）,南向,芜湖碧桂园白鹭湾,龙窝湖-安徽省芜湖市三山区龙窝湖旁(峨山西路以北,7799元/㎡
"可看江景,单价14200 买滨江豪宅 低于市场价20万",3室2厅,112㎡,低层（共33层）,南北向,中梁皖江壹号院,大学城-长江南路与乌霞山西路交叉口处,14267元/㎡
"城南热销金地童话森林,刚需好选择,小三房空间分布合理专车接送",3室2厅,90㎡,高层（共22层）,南向,童话森林,大学城-大学城,10111元/㎡
"鸠兹古镇西江月 独门独院别墅景区鸠兹古镇里面,单价15000",3室2厅,152㎡,高层（共2层）,南向,西江月别墅,政务文化中心-鸠兹古镇,14342元/㎡
"贝壳专场新城大都会97平米网红户型,单价12000,赠送一个车位",3室2厅,98㎡,高层（共18层）,南向,"新城,大都会",大学城-元亩塘板块,10918元/㎡
"贝壳专场新城大都会97平米网红户型,单价12000,赠送一个车位",3室2厅,98㎡,高层（共18层）,南向,新城-大都会,大学城-芜湖市弋江区仓津路与大公山路交口向南50,10918元/㎡
"国企高速东方御府108洋房正式开售,轻轨二号线站台边上,",3室2厅,108㎡,高层（共11层）,南向,高速东方御府,政务文化中心-梦溪路与纬一次路交汇处,9074元/㎡
"高速东方御府轻轨站台边上,总高8层洋房一梯两户,单价9000出头",3室2厅,108㎡,高层（共8层）,南北向,高速东方御府,政务文化中心-梦溪路与纬一次路交汇处,9259元/㎡
"高速东方御府8层洋房加推,=轻轨站台边上,自带商业,学肖,医院",3室2厅,108㎡,高层（共8层）,南北向,高速东方御府,政务文化中心-梦溪路与纬一次路交汇处,9166元/㎡
"棠梅园小区复试赠送60平方,婚房装修一次未住,可改4室拎包入住",3室2厅,89.95㎡,高层（共6层）,南北向,棠梅园小区A区,镜湖世纪城-芜湖市镜湖区棠梅路,10561元/㎡
27中+师范附.小 .学.区未用 电梯好户型 精装两室 位置优越,2室1厅,77㎡,低层（共11层）,南北向,保兴港小区,五一广场-芜湖市镜湖区高新区保兴港小区,15584元/㎡
绿影新村 多层五楼 简装两房 南北通通 无公摊 上绿影跟27中,2室1厅,66.5㎡,高层（共5层）,南北向,绿影新村,侨鸿-美食街,11729元/㎡
镜湖 镜湖中心 1室1厅,1室1厅,264.3㎡,低层（共7层）,南北向,镜湖中心,其他,15361元/㎡
团结四村 高楼层 精装两房 有7平储藏室 上绿影跟27中 诚心出售,2室1厅,66.5㎡,高层（共6层）,东西向,团结新村四村,王家巷-芜湖市镜湖区高新技术产业开发区团结新村四村,12781元/㎡
凤鸣湖公寓 电梯入户 毛坯三房 南北通透,3室2厅,160.2㎡,低层（共27层）,南向,凤鸣湖公寓公寓,长江市场园-近环湖路,6866元/㎡
"城北小区,帝王视野,钻石楼层,光线优越",4室2厅,187㎡,中层（共27层）,南向,凤鸣湖公寓公寓,长江市场园-近环湖路,7352元/㎡
江城国际瑞华苑 多层二楼 豪装三房 有50平大露台 自建小菜园,3室2厅,118㎡,低层（共6层）,南北向,江城国际瑞华苑,南瑞-区南瑞新城世纪联华向南,12881元/㎡
凤鸣湖公寓 欧式联排别墅 环境优美 单价比较低,独栋,卧室：4个,无花园,272㎡,凤鸣湖公寓,凤鸣湖景区-经济开发区-凤鸣湖景区-凤鸣湖公寓,9742元/㎡
"凤鸣湖公寓别墅,凤鸣湖畔,蜻蜓湖边,养生好房",独栋,卧室：5个,无花园,254.16㎡,凤鸣湖公寓,凤鸣湖景区-经济开发区-凤鸣湖景区-凤鸣湖公寓,9442元/㎡
芜湖 徽商城建材市场 1室1厅,1室1厅,57.83㎡,高层（共18层）,南向,徽商城建材市场,县政府,4945元/㎡
